timestamp,obj_id,class_id,confidence,age_frames,velocity_px,aspect_ratio,is_real
1770809591.1643589,18,56,0.8159,984,0.91,0.71,1
1770809591.1643815,28,67,0.6456,90,0.59,0.26,1
1770809591.1645212,1,0,0.8709,1596,0,1.47,1
1770809591.1645453,18,56,0.8159,986,0,0.71,1
1770809591.1645648,28,67,0.6456,92,0,0.26,1
1770809591.2132015,1,0,0.8724,1598,0.22,1.48,1
1770809591.2132435,18,56,0.8195,988,1.33,0.72,1
1770809591.213261,28,67,0.6855,94,1.55,0.26,1
1770809591.2591434,1,0,0.8489,1600,1.43,1.47,1
1770809591.2591891,18,56,0.7816,990,1.4,0.7,1
1770809591.259206,28,67,0.8301,96,0.49,0.27,1
1770809591.259316,1,0,0.8489,1602,0,1.47,1
1770809591.2593348,18,56,0.7816,992,0,0.7,1
1770809591.259349,28,67,0.8301,98,0,0.27,1
1770809591.3093054,1,0,0.8698,1604,0.37,1.48,1
1770809591.3093486,18,56,0.594,994,1.06,0.69,1
1770809591.3093655,28,67,0.8511,100,1.44,0.28,1
1770809591.3588152,1,0,0.869,1606,0.29,1.48,1
1770809591.3588574,18,56,0.8461,996,1.61,0.72,1
1770809591.3588743,28,67,0.734,102,0.57,0.27,1
1770809591.3589876,1,0,0.869,1608,0,1.48,1
1770809591.359007,18,56,0.8461,998,0,0.72,1
1770809591.3590217,28,67,0.734,104,0,0.27,1
1770809591.4121883,1,0,0.8849,1610,0.55,1.47,1
1770809591.4122398,18,56,0.81,1000,0.59,0.72,1
1770809591.412262,28,67,0.6881,106,1.12,0.28,1
1770809591.4629436,1,0,0.8823,1612,0.36,1.47,1
1770809591.4629838,18,56,0.8119,1002,2.93,0.7,1
1770809591.463001,28,67,0.7166,108,1.45,0.28,1
1770809591.4631133,1,0,0.8823,1614,0,1.47,1
1770809591.4631324,18,56,0.8119,1004,0,0.7,1
1770809591.463146,28,67,0.7166,110,0,0.28,1
1770809591.511894,1,0,0.8758,1616,2.66,1.46,1
1770809591.5119357,18,56,0.8343,1006,1.95,0.71,1
1770809591.5119529,28,67,0.7728,112,0.84,0.28,1
1770809591.564811,1,0,0.8684,1618,1.84,1.46,1
1770809591.5648549,18,56,0.8321,1008,0.47,0.7,1
1770809591.5648713,28,67,0.8518,114,1.43,0.3,1
1770809591.564982,1,0,0.8684,1620,0,1.46,1
1770809591.5650015,18,56,0.8321,1010,0,0.7,1
1770809591.565016,28,67,0.8518,116,0,0.3,1
1770809591.6189578,1,0,0.8726,1622,3.1,1.49,1
1770809591.6190088,18,56,0.6855,1012,3.76,0.67,1
1770809591.6190307,28,67,0.7291,118,0.8,0.28,1
1770809591.6682007,1,0,0.8695,1624,1.55,1.49,1
1770809591.6682436,18,56,0.7353,1014,2.71,0.69,1
1770809591.6682606,28,67,0.8619,120,1.09,0.29,1
1770809591.6683693,1,0,0.8695,1626,0,1.49,1
1770809591.668388,18,56,0.7353,1016,0,0.69,1
1770809591.668402,28,67,0.8619,122,0,0.29,1
1770809591.7207456,1,0,0.8699,1628,3.1,1.47,1
1770809591.7207968,18,56,0.835,1018,0.34,0.7,1
1770809591.7208197,28,67,0.7085,124,0.84,0.29,1
1770809591.7709358,1,0,0.8477,1630,0.27,1.46,1
1770809591.7709854,18,56,0.8129,1020,0.72,0.7,1
1770809591.7710078,28,67,0.8877,126,0.83,0.3,1
1770809591.771146,1,0,0.8477,1632,0,1.46,1
1770809591.7711706,18,56,0.8129,1022,0,0.7,1
1770809591.7711902,28,67,0.8877,128,0,0.3,1
1770809591.8243694,1,0,0.8588,1634,1.29,1.46,1
1770809591.8244195,18,56,0.7571,1024,1.99,0.68,1
1770809591.8244426,28,67,0.831,130,0.88,0.31,1
1770809591.8725505,1,0,0.8705,1636,1.22,1.47,1
1770809591.8726082,18,56,0.6766,1026,0.61,0.68,1
1770809591.8726318,28,67,0.7757,132,0.52,0.3,1
1770809591.872779,1,0,0.8705,1638,0,1.47,1
1770809591.8728027,18,56,0.6766,1028,0,0.68,1
1770809591.872822,28,67,0.7757,134,0,0.3,1
1770809591.918282,1,0,0.8742,1640,0.55,1.46,1
1770809591.9183357,18,56,0.7727,1030,0.56,0.68,1
1770809591.9183578,28,67,0.8178,136,0.53,0.3,1
1770809592,1,0,0.8649,1642,2.3,1.46,1
1770809591.9686122,18,56,0.8112,1032,0.17,0.68,1
1770809591.968629,28,67,0.7769,138,0.87,0.29,1
1770809591.968741,1,0,0.8649,1644,0,1.46,1
1770809591.9687598,18,56,0.8112,1034,0,0.68,1
1770809591.9687734,28,67,0.7769,140,0,0.29,1
1770809592.0165038,1,0,0.8684,1646,0.77,1.46,1
1770809592.0165536,18,56,0.8279,1036,2.49,0.71,1
1770809592.016575,28,67,0.8643,142,1.02,0.3,1
1770809592.061102,1,0,0.856,1648,4.03,1.47,1
1770809592.0611525,18,56,0.5997,1038,0.39,0.7,1
1770809592.061175,28,67,0.8653,144,0.37,0.31,1
1770809592.0613143,1,0,0.856,1650,0,1.47,1
1770809592.0613382,18,56,0.5997,1040,0,0.7,1
1770809592.0613563,28,67,0.8653,146,0,0.31,1
1770809592.1100645,1,0,0.8761,1652,2.91,1.47,1
1770809592.110121,18,56,0.7783,1042,0.69,0.71,1
1770809592.1101472,28,67,0.8571,148,2.54,0.3,1
1770809592.156258,1,0,0.8758,1654,1.15,1.47,1
1770809592.156301,18,56,0.8236,1044,0.18,0.71,1
1770809592.1563172,28,67,0.886,150,0.89,0.3,1
1770809592.156427,1,0,0.8758,1656,0,1.47,1
1770809592.1564455,18,56,0.8236,1046,0,0.71,1
1770809592.1564596,28,67,0.886,152,0,0.3,1
1770809592.2048142,1,0,0.8642,1658,0.92,1.45,1
1770809592.2048564,18,56,0.8182,1048,2.48,0.68,1
1770809592.2048728,28,67,0.8087,154,0.1,0.3,1
1770809592.2571833,1,0,0.858,1660,2.95,1.47,1
1770809592.257226,18,56,0.7713,1050,1.44,0.7,1
1770809592.2572424,28,67,0.8964,156,0.99,0.31,1
1770809592.257353,1,0,0.858,1662,0,1.47,1
1770809592.2573714,18,56,0.7713,1052,0,0.7,1
1770809592.2573855,28,67,0.8964,158,0,0.31,1
1770809592.3133948,1,0,0.8688,1664,1.19,1.47,1
1770809592.3134482,18,56,0.795,1054,1.08,0.68,1
1770809592.3134696,28,67,0.9075,160,1.07,0.31,1
1770809592.3631122,1,0,0.8686,1666,2.78,1.45,1
1770809592.363155,18,56,0.8498,1056,2.11,0.71,1
1770809592.3631716,28,67,0.8712,162,0.97,0.32,1
1770809592.3632846,1,0,0.8686,1668,0,1.45,1
1770809592.3633037,18,56,0.8498,1058,0,0.71,1
1770809592.363318,28,67,0.8712,164,0,0.32,1
1770809592.4125843,1,0,0.8727,1670,0.68,1.45,1
1770809592.412626,18,56,0.8541,1060,1.82,0.72,1
1770809592.4126418,28,67,0.8842,166,2.92,0.32,1
1770809592.4602678,1,0,0.8786,1672,1.02,1.46,1
1770809592.4603093,18,56,0.8382,1062,0.92,0.72,1
1770809592.4603257,28,67,0.8401,168,2,0.32,1
1770809592.4604352,1,0,0.8786,1674,0,1.46,1
1770809592.460454,18,56,0.8382,1064,0,0.72,1
1770809592.4604683,28,67,0.8401,170,0,0.32,1
1770809592.5139554,1,0,0.87,1676,0.5,1.46,1
1770809592.514005,18,56,0.8288,1066,0.91,0.71,1
1770809592.514022,28,67,0.774,172,3.86,0.32,1
1770809593,1,0,0.8636,1678,1.05,1.46,1
1770809592.569039,18,56,0.8452,1068,3.07,0.68,1
1770809592.5690615,28,67,0.5746,174,20.22,0.39,1
1770809592.5692036,1,0,0.8636,1680,0,1.46,1
1770809592.5692277,18,56,0.8452,1070,0,0.68,1
1770809592.5692468,28,67,0.5746,176,0,0.39,1
1770809592.620547,1,0,0.8543,1682,0.72,1.47,1
1770809592.6205888,18,56,0.8091,1072,1.67,0.7,1
1770809592.670616,1,0,0.891,1684,1.92,1.46,1
1770809592.670667,18,56,0.8629,1074,1.46,0.72,1
1770809593,1,0,0.8895,1686,1.35,1.47,1
1770809592.7251627,18,56,0.8262,1076,1.4,0.69,1
1770809592.7767732,1,0,0.8879,1688,2.67,1.45,1
1770809592.776823,18,56,0.8146,1078,0.2,0.69,1
1770809592.8307228,1,0,0.8734,1690,2.9,1.47,1
1770809592.8307672,18,56,0.8324,1080,0.5,0.69,1
1770809592.8810694,1,0,0.8704,1692,2,1.45,1
1770809592.8811195,18,56,0.7498,1082,0.1,0.68,1
1770809592.9349742,1,0,0.8985,1694,1.67,1.46,1
1770809592.935015,18,56,0.7758,1084,1.01,0.7,1
1770809592.9911194,1,0,0.888,1696,1.4,1.46,1
1770809592.9911711,18,56,0.875,1086,0.98,0.69,1
1770809593.0439026,1,0,0.8892,1698,3.15,1.44,1
1770809593.0439527,18,56,0.8548,1088,0.54,0.7,1
1770809593.0912695,1,0,0.8803,1700,1.92,1.46,1
1770809593,18,56,0.7667,1090,0.14,0.7,1
1770809593.1415198,1,0,0.8884,1702,0.91,1.47,1
1770809593.1415627,18,56,0.8384,1092,0.61,0.69,1
1770809593.1950564,1,0,0.873,1704,2.75,1.44,1
1770809593,18,56,0.8301,1094,1.14,0.71,1
1770809593.2468884,1,0,0.8781,1706,1.15,1.43,1
1770809593.2469332,18,56,0.8043,1096,0.77,0.71,1
1770809593.2987068,1,0,0.8808,1708,2.16,1.45,1
1770809593.2987475,18,56,0.8256,1098,1.45,0.69,1
1770809593.349239,1,0,0.8907,1710,1.88,1.44,1
1770809593.349282,18,56,0.8543,1100,2.45,0.72,1
1770809593.4020588,1,0,0.892,1712,2.71,1.46,1
1770809593.4021096,18,56,0.796,1102,1.6,0.69,1
1770809593.4480274,1,0,0.8821,1714,1.83,1.44,1
1770809593.4480698,18,56,0.8567,1104,0.56,0.7,1
1770809593.4971983,1,0,0.8926,1716,2.43,1.46,1
1770809593.4972775,18,56,0.7886,1106,0.91,0.68,1
1770809593.550735,1,0,0.8882,1718,1.6,1.45,1
1770809593.550786,18,56,0.8053,1108,2.18,0.71,1
1770809593.599762,1,0,0.8966,1720,1.59,1.46,1
1770809593.5998046,18,56,0.8517,1110,2.22,0.69,1
1770809593.6509435,1,0,0.8805,1722,2.85,1.44,1
1770809593.650986,18,56,0.7743,1112,0.93,0.68,1
1770809593.7025025,1,0,0.9086,1724,1.89,1.46,1
1770809593.7025447,18,56,0.8285,1114,1.41,0.69,1
1770809593.7534378,1,0,0.8845,1726,1.18,1.46,1
1770809593.753481,18,56,0.8572,1116,1.53,0.72,1
1770809593.802185,1,0,0.8769,1728,1.34,1.47,1
1770809593.8022287,18,56,0.8391,1118,1.18,0.71,1
1770809593.850958,1,0,0.8682,1730,2.86,1.45,1
1770809593.8510013,18,56,0.8236,1120,0.26,0.7,1
1770809593.9031005,1,0,0.8762,1732,0.76,1.44,1
1770809593.903151,18,56,0.8443,1122,0.16,0.71,1
1770809593.9542224,1,0,0.8906,1734,0.43,1.44,1
1770809593.9542713,18,56,0.8496,1124,0.66,0.71,1
1770809594.0081005,1,0,0.8922,1736,1.26,1.44,1
1770809594.0081515,18,56,0.8193,1126,0.6,0.7,1
1770809594.0645144,1,0,0.8936,1738,4.39,1.48,1
1770809594.0645666,18,56,0.7949,1128,1.49,0.68,1
1770809594.1132815,1,0,0.8862,1740,4.13,1.47,1
1770809594.113334,18,56,0.867,1130,2.23,0.71,1
1770809594.1604452,1,0,0.8989,1742,0.66,1.46,1
1770809594.160489,18,56,0.7984,1132,1.69,0.69,1
1770809594.2115033,1,0,0.8893,1744,1.34,1.46,1
1770809594.211546,18,56,0.8587,1134,3.14,0.71,1
1770809594.2651017,1,0,0.8946,1746,0.93,1.46,1
1770809594.2651522,18,56,0.8126,1136,1.06,0.7,1
1770809594.3141022,1,0,0.9032,1748,0.31,1.46,1
1770809594,18,56,0.8305,1138,0.83,0.71,1
1770809594.3702807,1,0,0.8839,1750,0.92,1.47,1
1770809594.3703313,18,56,0.8277,1140,0.8,0.69,1
1770809594,1,0,0.9042,1752,4,1.49,1
1770809594.4211402,18,56,0.8219,1142,0.4,0.69,1
1770809594.4714506,1,0,0.8958,1754,3.24,1.47,1
1770809594.4714935,18,56,0.7867,1144,0.94,0.68,1
1770809594.521307,1,0,0.9095,1756,0.33,1.47,1
1770809594.521351,18,56,0.8513,1146,1.16,0.69,1
1770809594.567895,1,0,0.9012,1758,0.24,1.47,1
1770809594.5679443,18,56,0.8135,1148,1.57,0.68,1
1770809594.6169755,1,0,0.8795,1760,1.1,1.46,1
1770809594.617017,18,56,0.8118,1150,0.15,0.69,1
1770809594.6638017,1,0,0.897,1762,0.28,1.46,1
1770809594.6638446,18,56,0.8079,1152,1.43,0.7,1
1770809594.7189443,1,0,0.887,1764,0.16,1.46,1
1770809594.7189877,18,56,0.8318,1154,1.41,0.68,1
1770809594.766581,1,0,0.8873,1766,0.77,1.46,1
1770809594.7666264,18,56,0.8157,1156,0.53,0.68,1
1770809594.819081,1,0,0.8812,1768,1.07,1.46,1
1770809594.8191314,18,56,0.7959,1158,0.5,0.68,1
1770809594.8678017,1,0,0.8878,1770,2.56,1.47,1
1770809594.8678498,18,56,0.7897,1160,0.96,0.68,1
1770809594.916391,1,0,0.8998,1772,0.08,1.47,1
1770809594.9164362,18,56,0.8024,1162,0.62,0.67,1
1770809594.9617634,1,0,0.8908,1774,0.75,1.47,1
1770809594.9618068,18,56,0.8599,1164,1.77,0.69,1
1770809595.0119908,1,0,0.8833,1776,1.93,1.48,1
1770809595.0120318,18,56,0.8572,1166,0.48,0.69,1
1770809595.0661018,1,0,0.8672,1778,2.22,1.46,1
1770809595.0661454,18,56,0.8737,1168,1.52,0.71,1
1770809595.1173117,1,0,0.8275,1780,1.9,1.44,1
1770809595.117362,18,56,0.8385,1170,2.53,0.68,1
1770809595.1746054,1,0,0.8892,1782,1.75,1.46,1
1770809595.1746578,18,56,0.8514,1172,0.21,0.68,1
1770809595.225406,1,0,0.8782,1784,0.77,1.47,1
1770809595.225447,18,56,0.8503,1174,0.36,0.69,1
1770809595.225464,41,67,0.6697,0,0,0.27,1
1770809595.279967,1,0,0.8716,1786,0.55,1.47,1
1770809595.2800105,18,56,0.8282,1176,1.05,0.7,1
1770809595.2800274,41,67,0.721,2,8.54,0.27,1
1770809595.2801418,1,0,0.8716,1788,0,1.47,1
1770809595.2801611,18,56,0.8282,1178,0,0.7,1
1770809595.2801757,41,67,0.721,4,0,0.27,1
1770809595.3310146,1,0,0.8672,1790,0.2,1.47,1
1770809595.3310587,18,56,0.8314,1180,1.15,0.7,1
1770809595.331075,41,67,0.6767,6,5.2,0.28,1
1770809595.3805096,1,0,0.8757,1792,1.74,1.46,1
1770809595.380551,18,56,0.8474,1182,1.45,0.71,1
1770809595.3805685,41,67,0.681,8,3.44,0.29,1
1770809595.3806794,1,0,0.8757,1794,0,1.46,1
1770809595.380699,18,56,0.8474,1184,0,0.71,1
1770809595.3807132,41,67,0.681,10,0,0.29,-1
1770809595.4322414,1,0,0.8698,1796,0.7,1.46,1
1770809595.4322827,18,56,0.8565,1186,0.22,0.71,1
1770809595.4322996,41,67,0.7642,12,1.41,0.29,-1
1770809595.4818509,1,0,0.8779,1798,1.87,1.47,1
1770809595.4819026,18,56,0.8584,1188,0.35,0.71,1
1770809595.481925,41,67,0.728,14,1.5,0.31,-1
1770809595.4820662,1,0,0.8779,1800,0,1.47,1
1770809595.4820902,18,56,0.8584,1190,0,0.71,1
1770809595.4821117,41,67,0.728,16,0,0.31,1
1770809596,1,0,0.866,1802,2.1,1.46,1
1770809595.5327623,18,56,0.8404,1192,0.72,0.72,1
1770809595.5327792,41,67,0.7807,18,0.86,0.31,1
1770809595.583144,1,0,0.8601,1804,2.41,1.47,1
1770809595.5831928,18,56,0.7959,1194,3.18,0.69,1
1770809595.5832157,41,67,0.7489,20,1.44,0.32,1
1770809595.5833569,1,0,0.8601,1806,0,1.47,1
1770809595.5833807,18,56,0.7959,1196,0,0.69,1
1770809596,41,67,0.7489,22,0,0.32,1
1770809595.6329298,1,0,0.8556,1808,1.66,1.46,1
1770809595.632979,18,56,0.8068,1198,0.64,0.7,1
1770809595.6330006,41,67,0.7955,24,0.53,0.32,1
1770809595.681253,1,0,0.8673,1810,0.88,1.47,1
1770809595.681296,18,56,0.7983,1200,2.06,0.71,1
1770809595.681312,41,67,0.6835,26,0.8,0.33,1
1770809595.681422,1,0,0.8673,1812,0,1.47,1
1770809595.6814406,18,56,0.7983,1202,0,0.71,1
1770809595.6814542,41,67,0.6835,28,0,0.33,1
1770809595.7277453,1,0,0.8625,1814,0.96,1.46,1
1770809595.7277884,18,56,0.8225,1204,1.24,0.69,1
1770809595.727805,41,67,0.7794,30,1.26,0.31,1
1770809595.7780771,1,0,0.8529,1816,0.49,1.47,1
1770809595.7781312,18,56,0.8469,1206,0.92,0.69,1
1770809595.7781537,41,67,0.8014,32,2.57,0.3,1
1770809595.7782922,1,0,0.8529,1818,0,1.47,1
1770809595.7783158,18,56,0.8469,1208,0,0.69,1
1770809595.7783346,41,67,0.8014,34,0,0.3,1
1770809595.8288836,1,0,0.8652,1820,1.47,1.47,1
1770809595.828925,18,56,0.8352,1210,0.52,0.68,1
1770809595.8289416,41,67,0.6481,36,1.21,0.3,1
1770809595.8763044,1,0,0.8753,1822,1.6,1.46,1
1770809595.876346,18,56,0.808,1212,1.82,0.7,1
1770809595.876363,41,67,0.6933,38,1.5,0.3,1
1770809595.8764744,1,0,0.8753,1824,0,1.46,1
1770809595.8764932,18,56,0.808,1214,0,0.7,1
1770809595.8765082,41,67,0.6933,40,0,0.3,1
1770809595.9250076,1,0,0.8758,1826,0.85,1.45,1
1770809595.925048,18,56,0.7938,1216,2.54,0.67,1
1770809595.925064,41,67,0.6532,42,0.28,0.31,1
1770809595.9727995,1,0,0.8603,1828,0.37,1.45,1
1770809595.9728446,18,56,0.8387,1218,0.51,0.67,1
1770809595.9728642,41,67,0.7286,44,1.99,0.32,1
1770809595.9729805,1,0,0.8603,1830,0,1.45,1
1770809595.9730008,18,56,0.8387,1220,0,0.67,1
1770809595.9730167,41,67,0.7286,46,0,0.32,1
1770809596.0245123,1,0,0.8771,1832,1.35,1.47,1
1770809596.024554,18,56,0.8756,1222,0.8,0.69,1
1770809596.0245702,41,67,0.6196,48,1.16,0.32,1
1770809596.075554,1,0,0.8693,1834,2.39,1.46,1
1770809596.0755973,18,56,0.8571,1224,0.92,0.67,1
1770809596.0756135,41,67,0.6714,50,2.95,0.3,1
1770809596.0757256,1,0,0.8693,1836,0,1.46,1
1770809596.075745,18,56,0.8571,1226,0,0.67,1
1770809596.0757587,41,67,0.6714,52,0,0.3,1
1770809596.125353,1,0,0.8833,1838,1.3,1.46,1
1770809596.1253965,18,56,0.8731,1228,1.27,0.69,1
1770809596.125412,41,67,0.7495,54,2.76,0.3,1
1770809596.1774771,1,0,0.8693,1840,5.23,1.48,1
1770809596.1775296,18,56,0.7616,1230,0.33,0.68,1
1770809596.177549,41,67,0.7739,56,1.72,0.3,1
1770809596.1776705,1,0,0.8693,1842,0,1.48,1
1770809596.1776896,18,56,0.7616,1232,0,0.68,1
1770809596.1777036,41,67,0.7739,58,0,0.3,1
1770809596.2263677,1,0,0.8666,1844,4.95,1.45,1
1770809596.226409,18,56,0.8089,1234,0.71,0.69,1
1770809596.2264256,41,67,0.6541,60,1.44,0.3,1
1770809596.2791488,1,0,0.8859,1846,0.93,1.46,1
1770809596.279201,18,56,0.7479,1236,2.42,0.68,1
1770809596.2792232,41,67,0.7313,62,1.34,0.3,1
1770809596.2793653,1,0,0.8859,1848,0,1.46,1
1770809596,18,56,0.7479,1238,0,0.68,1
1770809596,41,67,0.7313,64,0,0.3,1
1770809596.329378,1,0,0.8859,1850,0.35,1.47,1
1770809596.329429,18,56,0.7479,1240,0.9,0.67,1
1770809596.329451,41,67,0.7313,66,0.47,0.3,1
1770809596.381679,1,0,0.8815,1852,1.36,1.46,1
1770809596.381734,18,56,0.8659,1242,2.44,0.69,1
1770809596.3817558,41,67,0.6738,68,0.64,0.3,1
1770809596.3818977,1,0,0.8815,1854,0,1.46,1
1770809596.3819225,18,56,0.8659,1244,0,0.69,1
1770809596.3819413,41,67,0.6738,70,0,0.3,1
1770809596.436953,1,0,0.875,1856,1.98,1.45,1
1770809596.4369972,18,56,0.8497,1246,2.23,0.71,1
1770809596.4370148,41,67,0.7555,72,1.74,0.29,1
1770809596.484993,1,0,0.8898,1858,1.77,1.47,1
1770809596.4850457,18,56,0.7593,1248,3.8,0.68,1
1770809596.4850638,41,67,0.7443,74,0.84,0.31,1
1770809596.485176,1,0,0.8898,1860,0,1.47,1
1770809596.485196,18,56,0.7593,1250,0,0.68,1
1770809596.4852102,41,67,0.7443,76,0,0.31,1
1770809596.5344906,1,0,0.8947,1862,2.79,1.45,1
1770809596.534532,18,56,0.8474,1252,0.68,0.68,1
1770809596.534549,41,67,0.7426,78,0.94,0.3,1
1770809596.5810146,1,0,0.8867,1864,2.03,1.47,1
1770809596.581058,18,56,0.8536,1254,1.45,0.7,1
1770809596.5810747,41,67,0.6918,80,0.37,0.3,1
1770809596.5811868,1,0,0.8867,1866,0,1.47,1
1770809596.5812058,18,56,0.8536,1256,0,0.7,1
1770809597,41,67,0.6918,82,0,0.3,1
1770809596.629277,1,0,0.8773,1868,0.94,1.47,1
1770809597,18,56,0.8672,1258,1.05,0.68,1
1770809596.6293368,41,67,0.7498,84,1.32,0.3,1
1770809596.6794188,1,0,0.8739,1870,2.1,1.46,1
1770809596.6794624,18,56,0.8283,1260,1.31,0.66,1
1770809596.6794791,41,67,0.7326,86,0.54,0.29,1
1770809596.6795917,1,0,0.8739,1872,0,1.46,1
1770809596.6796105,18,56,0.8283,1262,0,0.66,1
1770809596.6796248,41,67,0.7326,88,0,0.29,1
1770809596.732857,1,0,0.872,1874,1.36,1.47,1
1770809596.7329018,18,56,0.8087,1264,0.95,0.67,1
1770809596.7329187,41,67,0.5841,90,1.33,0.3,1
1770809596.7836275,1,0,0.8772,1876,0.83,1.46,1
1770809596.7836783,18,56,0.7257,1266,2.38,0.68,1
1770809596.7837007,41,67,0.7461,92,0.36,0.3,1
1770809597,1,0,0.8772,1878,0,1.46,1
1770809596.7838638,18,56,0.7257,1268,0,0.68,1
1770809596.7838838,41,67,0.7461,94,0,0.3,1
1770809596.8319645,1,0,0.876,1880,0.75,1.47,1
1770809596.8320043,18,56,0.8435,1270,0.99,0.67,1
1770809596.8320217,41,67,0.783,96,0.49,0.31,1
1770809596.8832088,1,0,0.8827,1882,1.42,1.45,1
1770809596.883259,18,56,0.7964,1272,2.41,0.7,1
1770809596.8832812,41,67,0.6727,98,0.55,0.31,1
1770809596.883421,1,0,0.8827,1884,0,1.45,1
1770809596.8834443,18,56,0.7964,1274,0,0.7,1
1770809596.883464,41,67,0.6727,100,0,0.31,1
1770809596.937199,1,0,0.8707,1886,3.21,1.47,1
1770809596.937249,18,56,0.8408,1276,0.48,0.71,1
1770809596.9372718,41,67,0.7529,102,1.17,0.3,1
1770809596.9860508,1,0,0.8693,1888,3.48,1.45,1
1770809596.986094,18,56,0.823,1278,1.72,0.69,1
1770809596.986111,41,67,0.7322,104,1.19,0.29,1
1770809596.9862237,1,0,0.8693,1890,0,1.45,1
1770809596.9862423,18,56,0.823,1280,0,0.69,1
1770809596.9862564,41,67,0.7322,106,0,0.29,1
1770809597.0367038,1,0,0.8699,1892,2.52,1.47,1
1770809597.036745,18,56,0.8386,1282,2.47,0.71,1
1770809597.0367618,41,67,0.5502,108,0.95,0.29,1
1770809597.0897894,1,0,0.8795,1894,0.58,1.46,1
1770809597.0898306,18,56,0.7494,1284,2.82,0.69,1
1770809597.0898478,41,67,0.6394,110,0.8,0.3,1
1770809597.0899596,1,0,0.8795,1896,0,1.46,1
1770809597.089979,18,56,0.7494,1286,0,0.69,1
1770809597.0899932,41,67,0.6394,112,0,0.3,1
1770809597.1397274,1,0,0.8827,1898,0.63,1.48,1
1770809597.1397717,18,56,0.8192,1288,1.65,0.7,1
1770809597.1397889,41,67,0.6593,114,0.99,0.3,1
1770809597.194638,1,0,0.8823,1900,2.16,1.47,1
1770809597.194685,18,56,0.8254,1290,0.28,0.7,1
1770809597.194702,41,67,0.7253,116,0.24,0.3,1
1770809597.1948156,1,0,0.8823,1902,0,1.47,1
1770809597.194835,18,56,0.8254,1292,0,0.7,1
1770809597.194849,41,67,0.7253,118,0,0.3,1
1770809597.242796,1,0,0.8766,1904,1.78,1.46,1
1770809597.2428389,18,56,0.7755,1294,1.22,0.71,1
1770809597.2428553,41,67,0.6851,120,0.42,0.29,1
1770809597.2963808,1,0,0.8789,1906,2.83,1.47,1
1770809597.2964418,18,56,0.8196,1296,0.58,0.71,1
1770809597.296463,41,67,0.6426,122,1.54,0.3,1
1770809597.296629,1,0,0.8789,1908,0,1.47,1
1770809597.2966588,18,56,0.8196,1298,0,0.71,1
1770809597.2966774,41,67,0.6426,124,0,0.3,1
1770809597.345188,1,0,0.8751,1910,4.53,1.5,1
1770809597.3452282,18,56,0.7817,1300,2.52,0.68,1
1770809597.3452444,41,67,0.6533,126,0.8,0.3,1
1770809597.393242,1,0,0.8836,1912,4.16,1.48,1
1770809597.3932836,18,56,0.8218,1302,0.54,0.69,1
1770809597.3933003,41,67,0.6485,128,0.84,0.3,1
1770809597.3934247,1,0,0.8836,1914,0,1.48,1
1770809597.393455,18,56,0.8218,1304,0,0.69,1
1770809597.393474,41,67,0.6485,130,0,0.3,1
1770809597.4461565,1,0,0.8591,1916,2.18,1.46,1
1770809597.4462082,18,56,0.8083,1306,0.46,0.69,1
1770809597.4462302,41,67,0.6286,132,1.51,0.3,1
1770809597.5000758,1,0,0.8734,1918,4.94,1.48,1
1770809597.5001173,18,56,0.8693,1308,2.36,0.72,1
1770809597.500134,41,67,0.6637,134,0.34,0.29,1
1770809597.5002468,1,0,0.8734,1920,0,1.48,1
1770809597.5002675,18,56,0.8693,1310,0,0.72,1
1770809597.500282,41,67,0.6637,136,0,0.29,1
1770809597.5528662,1,0,0.8682,1922,2.68,1.5,1
1770809597.552909,18,56,0.7323,1312,3.29,0.69,1
1770809597.5529246,41,67,0.6332,138,0.42,0.29,1
1770809597.6016886,1,0,0.884,1924,3.49,1.49,1
1770809597.6017346,18,56,0.8029,1314,0.19,0.68,1
1770809597.601751,41,67,0.7765,140,0.13,0.28,1
1770809597.6018658,1,0,0.884,1926,0,1.49,1
1770809597.6018844,18,56,0.8029,1316,0,0.68,1
1770809597.601899,41,67,0.7765,142,0,0.28,1
1770809597.6518574,1,0,0.8759,1928,2.23,1.47,1
1770809597.651908,18,56,0.637,1318,0.36,0.68,1
1770809597.6519296,41,67,0.6656,144,0.92,0.28,1
1770809597.704236,1,0,0.8711,1930,1.85,1.46,1
1770809597.704287,18,56,0.8459,1320,3.12,0.71,1
1770809598,41,67,0.6959,146,0.53,0.29,1
1770809597.7044516,1,0,0.8711,1932,0,1.46,1
1770809597.7044754,18,56,0.8459,1322,0,0.71,1
1770809597.7044952,41,67,0.6959,148,0,0.29,1
1770809597.7589004,1,0,0.8798,1934,0.3,1.45,1
1770809597.7589524,18,56,0.767,1324,0.33,0.71,1
1770809597.758975,41,67,0.6255,150,2.31,0.29,1
1770809597.8081474,1,0,0.8857,1936,1.02,1.44,1
1770809598,18,56,0.8819,1326,0.58,0.71,1
1770809597.808207,41,67,0.5619,152,2.62,0.3,1
1770809597.808319,1,0,0.8857,1938,0,1.44,1
1770809597.8083382,18,56,0.8819,1328,0,0.71,1
1770809597.808352,41,67,0.5619,154,0,0.3,1
1770809597.853049,1,0,0.8903,1940,0.95,1.44,1
1770809597.853089,18,56,0.8397,1330,0.11,0.71,1
1770809597.8531065,41,67,0.6294,156,0.34,0.3,1
